customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,address,postcode,property_valuation
229,Vaughn,Lambis,Male,1966-03-06,,Property,High Net Worth,0,False,2 Northridge Street,2508,10
230,Maegan,Scyone,Female,1954-06-24,Internal Auditor,Property,High Net Worth,0,False,816 Spohn Center,2036,10
231,Basile,Winsor,Male,1995-08-05,Design Engineer,Financial Services,Mass Customer,0,True,98 Service Court,2018,8
232,Zaria,Koeppke,Female,1987-11-11,Professor,Retail,Mass Customer,0,False,6 Morning Park,3666,2
233,Art,Barwell,Male,1986-08-08,Environmental Tech,Property,Mass Customer,0,False,4263 Hanson Place,2021,11
234,Mead,Alpes,Female,1969-08-12,Chief Design Engineer,Retail,High Net Worth,0,False,6159 Katie Street,2750,8
235,Leona,Phateplace,Female,1976-12-26,Social Worker,Health,Mass Customer,0,False,95 Eliot Street,4514,3
236,Tybalt,Gillingwater,Male,1954-10-30,Research Nurse,Health,Affluent Customer,0,False,0 Westend Park,2525,9
237,Reginald,Dartan,Male,1974-03-07,Account Coordinator,Property,High Net Worth,0,True,39988 Porter Pass,4152,7
238,Max,Bilborough,Male,1984-02-04,Programmer III,,Mass Customer,0,True,0796 Melody Park,2200,9
239,Wells,Pressman,Male,1992-12-13,Registered Nurse,Health,Affluent Customer,0,False,2914 Vahlen Lane,2250,8
240,Gavin,Fawks,Male,1989-07-28,Administrative Assistant III,IT,High Net Worth,0,True,65 Kinsman Trail,3023,6
241,Quillan,Duigan,Male,1987-05-09,Quality Engineer,Entertainment,Mass Customer,0,False,07227 Hoard Terrace,3500,1
242,Taite,Droghan,Male,1992-03-20,Nurse,Property,Affluent Customer,0,False,25503 Evergreen Drive,4300,5
243,Barbara,Croxley,Female,1976-09-02,Teacher,Manufacturing,High Net Worth,0,True,2 2nd Plaza,2283,4
244,Germayne,Sperry,Male,1974-11-25,,Retail,Affluent Customer,0,False,122 Melrose Drive,2102,10
245,Noell,Grahlmans,Female,2001-09-26,Associate Professor,Financial Services,Affluent Customer,0,False,37024 Anniversary Place,2204,11
246,Binny,Whight,Female,1991-02-28,Technical Writer,Manufacturing,High Net Worth,0,False,91141 Huxley Parkway,2040,10
247,Kristal,Joysey,Female,1983-05-06,Staff Accountant II,Financial Services,High Net Worth,0,True,04 Fallview Trail,2749,8
248,Inger,Eskell,Female,1978-04-15,Clinical Specialist,Health,Affluent Customer,0,True,8029 Gulseth Center,2304,7
249,D'arcy,Slay,Male,1992-09-13,Quality Control Specialist,IT,High Net Worth,0,False,77248 Columbus Drive,2340,7
250,Kristofer,,Male,1988-04-15,Legal Assistant,Health,Mass Customer,0,True,0850 Schmedeman Drive,3580,1
251,Mala,,Female,1977-12-24,VP Sales,Financial Services,Affluent Customer,0,True,131 Northfield Parkway,3355,2
252,Anthea,Ruskin,Female,1983-01-24,Account Coordinator,Property,Mass Customer,0,True,5130 Manley Court,2287,7
253,Amalee,Choak,Female,1997-05-11,Food Chemist,Health,Mass Customer,0,True,879 Coolidge Point,2324,5
254,Barbie,Rubi,Female,1961-09-22,Information Systems Manager,Retail,Mass Customer,0,False,6759 Nevada Point,2323,6
255,Keeley,Kruger,Female,1954-01-15,Desktop Support Technician,IT,Mass Customer,0,False,8208 Parkside Point,2320,6
256,Linell,Beadle,Female,1975-05-07,Director of Sales,Health,High Net Worth,0,True,15 Straubel Way,4680,2
257,Marissa,,Female,1966-02-08,Sales Associate,Manufacturing,Affluent Customer,0,True,7 Eastlawn Street,2346,1
258,Othella,Keher,Female,1992-05-03,Administrative Officer,Manufacturing,High Net Worth,0,False,42067 Duke Terrace,2031,10
259,Venita,Dymick,Female,1983-07-22,Senior Developer,Health,High Net Worth,0,True,50 Everett Way,2064,9
260,Farand,Marriner,Female,1979-08-30,Senior Quality Engineer,Health,High Net Worth,0,True,454 Green Ridge Avenue,2176,10
261,Marve,Pryn,Male,1977-10-15,Structural Engineer,,Mass Customer,0,False,19220 Evergreen Crossing,3195,9
262,Cordie,Petrelli,Male,1977-12-23,,Health,High Net Worth,0,True,109 Tomscot Avenue,2010,10
263,Tonia,Leigh,Female,1985-11-19,Dental Hygienist,Health,High Net Worth,0,False,48 Arizona Drive,2768,10
264,Jedd,Spiby,Male,1977-12-07,Technical Writer,Health,Mass Customer,0,False,92 Lyons Place,2752,9
265,Pennie,Stoile,Male,1965-10-05,Sales Representative,Retail,High Net Worth,0,True,47 Jana Junction,3802,7
266,Lelia,Garatty,Female,1989-07-19,Account Executive,Retail,Affluent Customer,0,False,90173 Oneill Place,3071,10
267,Edgar,Buckler,U,,,IT,High Net Worth,0,False,6262 Elgar Avenue,4735,2
268,Kacie,Kidston,Female,1978-10-18,Chemical Engineer,Manufacturing,Mass Customer,0,False,5668 Corscot Circle,2065,12
269,Zacherie,Grindley,Male,1954-09-19,Nurse Practicioner,Property,Mass Customer,0,True,8 Texas Plaza,3081,9
270,Auberta,Roundtree,Female,1970-12-10,Budget/Accounting Analyst III,,Mass Customer,0,True,32062 Oak Terrace,3205,8
271,Doll,Burtwell,Female,1991-02-13,Financial Advisor,Financial Services,Mass Customer,0,False,07158 Roth Pass,2165,4
272,Arlie,Crean,Female,1987-06-06,Product Engineer,Retail,Mass Customer,0,True,370 Portage Parkway,3125,8
273,Nevile,Abraham,Male,1963-04-22,Computer Systems Analyst IV,,Mass Customer,0,False,19795 Bultman Circle,4214,8
274,Tessi,Hesse,Female,1976-09-15,Social Worker,Health,Mass Customer,0,True,3 Corscot Crossing,2030,12
275,Dud,,Male,1955-07-27,VP Sales,Health,High Net Worth,0,False,34 Kim Center,2036,11
276,Goldi,Dwine,Female,1990-03-25,,Financial Services,Mass Customer,0,False,8 Starling Pass,2767,8
277,Jehanna,Alvarado,Female,1956-02-19,VP Product Management,,High Net Worth,0,False,36 Vidon Parkway,2798,6
278,Sydney,Georger,Male,1997-07-30,Executive Secretary,,Affluent Customer,0,True,8 Riverside Place,4211,5
279,Tamera,Hinckes,Female,1981-09-09,Web Designer I,Manufacturing,Mass Customer,0,False,28604 Bellgrove Circle,4508,6
280,Welch,MacAllaster,Male,1995-03-22,Geologist I,,Affluent Customer,0,True,2 Cottonwood Road,2032,11
281,Jeanette,Sizzey,Female,1972-12-27,Cost Accountant,Financial Services,High Net Worth,0,True,58 Parkside Hill,2117,12
282,Lauren,Curcher,Male,1989-10-27,VP Quality Control,Agriculture,High Net Worth,0,True,747 Thackeray Circle,4551,7
283,Sari,Noye,Female,1991-02-04,Assistant Manager,Retail,Mass Customer,0,False,5583 Prairie Rose Trail,2765,8
284,Seth,Moorman,Male,1986-04-11,Financial Analyst,Financial Services,High Net Worth,0,True,071 Cardinal Point,3064,7
285,Julee,Janovsky,Female,1977-11-19,Community Outreach Specialist,Manufacturing,Mass Customer,0,False,7169 North Lane,2023,9
286,Kiley,Canaan,Male,1989-08-01,Accounting Assistant II,Manufacturing,Affluent Customer,0,True,6923 Tennessee Circle,2766,9
287,Hannie,Wodham,Female,1985-05-06,Nuclear Power Engineer,Manufacturing,Affluent Customer,0,False,8207 Cascade Court,3810,5
288,Ebenezer,Seedman,Male,1985-09-08,,Manufacturing,High Net Worth,0,False,2 Brentwood Place,4151,8
289,Modestia,Lithgow,Female,1970-04-12,Clinical Specialist,Health,High Net Worth,0,False,00 5th Lane,2830,2
290,Giorgio,Kevane,U,,Senior Sales Associate,IT,Mass Customer,0,False,807 Beilfuss Crossing,3030,7
291,Aime,Burston,Female,1971-10-22,Assistant Media Planner,Entertainment,Mass Customer,0,False,76 Graedel Street,4812,6
292,Gelya,Gerant,Female,1961-11-24,VP Product Management,,Affluent Customer,0,True,29886 Crownhardt Crossing,2141,8
293,Virgilio,Willcocks,Male,1989-12-10,Administrative Assistant III,Manufacturing,Mass Customer,0,True,1 Drewry Junction,3810,7
294,Magnum,Slowan,Male,1959-04-01,Recruiting Manager,,High Net Worth,0,False,83 Brickson Park Drive,3029,8
295,Lena,Chape,Female,1964-12-26,Database Administrator II,,Mass Customer,0,True,95 Almo Junction,2173,9
296,Marshal,Rathbone,Male,1972-06-19,,Health,High Net Worth,0,True,08 Golf View Plaza,3199,9
297,Cecile,MacLise,Female,1959-04-27,Electrical Engineer,Manufacturing,High Net Worth,0,False,6170 Buena Vista Way,2320,7
298,Maurise,Lenglet,Male,1956-08-15,Engineer I,Manufacturing,High Net Worth,0,False,0 Orin Place,4506,7
299,Corabelle,Hartnell,Female,1956-09-15,Budget/Accounting Analyst I,Financial Services,Mass Customer,0,True,20924 Banding Crossing,2516,9
300,Malachi,Hadcroft,Male,1956-06-22,Clinical Specialist,Health,Mass Customer,0,False,91193 Petterle Road,2035,11
301,Hildy,Bilbrook,Female,1980-10-10,Developer IV,Manufacturing,High Net Worth,0,False,01459 Fremont Place,2747,4
302,Laurice,Colgrave,Female,1977-03-27,,Health,Mass Customer,0,False,58 Spenser Circle,3030,3
303,Shane,Smetoun,Female,1974-08-15,Assistant Professor,Agriculture,Mass Customer,0,True,93 Lawn Park,3152,9
304,Paddy,Mumbray,Male,1969-03-27,VP Marketing,Manufacturing,Mass Customer,0,True,5982 Mosinee Avenue,3340,5
305,Cris,Chellam,Female,1974-03-17,Financial Analyst,Financial Services,Mass Customer,0,False,37006 Hoard Circle,3182,7
306,Ruy,Adanet,Male,1973-08-02,Registered Nurse,Health,High Net Worth,0,False,06 Corry Pass,2450,9
307,Ruben,Handlin,Male,1984-08-18,Clinical Specialist,Health,Affluent Customer,0,True,099 Nova Plaza,2227,10
308,Iver,Dobsons,Male,1983-03-09,Database Administrator I,IT,High Net Worth,0,False,252 Mockingbird Plaza,2216,10
309,Maurizia,Ligerton,Female,1974-10-02,Clinical Specialist,Health,Mass Customer,0,True,990 Kensington Park,3796,8
310,Myranda,Clowser,Female,1985-02-13,Account Coordinator,Financial Services,Mass Customer,0,True,706 Anniversary Alley,3064,3
311,Jaimie,Halms,Female,1957-08-16,Internal Auditor,Health,High Net Worth,0,False,52 Corben Place,3197,10
312,Garek,Prattin,Male,1958-03-17,Desktop Support Technician,Financial Services,Affluent Customer,0,True,4270 Loeprich Lane,3064,7
313,Theo,McKune,Male,1987-12-22,Operator,Manufacturing,Mass Customer,0,True,2 Clyde Gallagher Drive,2232,10
314,Catie,Advani,Female,1962-08-25,Marketing Assistant,Retail,High Net Worth,0,True,671 American Ash Way,2365,2
315,Lisa,Odlin,Female,1958-04-16,Chief Design Engineer,Manufacturing,Affluent Customer,0,False,93 American Ash Avenue,2747,8
316,Genni,Larway,Female,1976-06-01,Environmental Specialist,Manufacturing,Mass Customer,0,True,1108 Nevada Junction,4701,2
317,Elicia,Dahler,Female,1974-02-10,Automation Specialist II,Entertainment,Mass Customer,0,True,41 Spaight Road,4503,5
318,Libbie,Castelin,Female,1969-05-19,Programmer III,Retail,Affluent Customer,0,True,5 Schurz Place,4350,6
319,Madelle,Matteris,Female,1971-10-11,,Retail,Mass Customer,0,True,82 8th Alley,4210,9
320,Aldous,Cubin,Male,1997-02-09,Registered Nurse,Health,Mass Customer,0,False,84 Lawn Way,2223,9
321,Christean,Finnes,Female,1973-09-15,Marketing Manager,,Mass Customer,0,False,0 Coolidge Avenue,4122,8
322,De,Denington,Female,1977-03-10,Research Associate,Financial Services,Mass Customer,0,True,0 Graceland Plaza,2515,10
323,Celka,Goodrich,Female,1973-06-04,Senior Developer,Health,Mass Customer,0,True,8717 Mandrake Place,4214,8
324,Franz,Lyptrit,Male,1986-08-05,Computer Systems Analyst I,IT,Mass Customer,0,True,2 Thierer Lane,3437,8
325,Anthia,Ghilardini,Female,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,0,True,19507 Red Cloud Park,3338,4
326,Guenna,Spensly,Female,1980-02-16,Help Desk Operator,Financial Services,Mass Customer,0,False,3 Golf Course Avenue,2203,9
327,Cris,Richfield,Female,1968-07-24,Design Engineer,Health,Mass Customer,0,False,042 Bunker Hill Avenue,2088,8
328,Bernice,Kings,Female,1991-04-11,Senior Developer,Manufacturing,Mass Customer,0,False,45793 Nancy Plaza,4226,8
329,Garvy,Berthel,Male,1984-11-20,Account Representative IV,Entertainment,High Net Worth,0,True,314 Northland Plaza,4213,5
330,Port,Pancost,Male,1959-06-03,Recruiting Manager,Manufacturing,High Net Worth,0,True,3093 Mockingbird Place,3356,2
331,Ford,Groucock,Male,1998-09-23,Desktop Support Technician,Health,Mass Customer,0,True,82 Mcbride Trail,3223,6
332,Liza,Trouel,Female,1978-08-19,Registered Nurse,Health,High Net Worth,0,False,24044 Bonner Hill,3032,8
333,Debbi,Doohey,Female,1965-06-20,Sales Associate,Financial Services,Affluent Customer,0,True,1 Rowland Circle,3105,10
334,Fredi,Iannuzzelli,Female,1999-05-20,Financial Advisor,Financial Services,Affluent Customer,0,True,7 Arapahoe Pass,3101,12
335,Debee,Martynov,Female,1983-04-19,Senior Editor,,Affluent Customer,0,False,7905 Spaight Alley,2763,8
336,Georgiana,Wallington,Female,1980-01-06,,Manufacturing,High Net Worth,0,False,8 Grayhawk Circle,2089,10
337,Shaylah,Urquhart,Female,1979-10-08,Statistician IV,Agriculture,High Net Worth,0,True,3 Lyons Road,2759,8
338,Hilliary,Littrell,Female,1958-03-14,,Health,Mass Customer,0,False,72419 Eagan Road,2040,10
339,Nanny,Casero,Female,1980-01-11,Human Resources Manager,Health,Mass Customer,0,False,6860 Green Ridge Avenue,2126,11
340,Joshuah,Purvey,Male,1973-07-31,,Agriculture,Mass Customer,0,True,85 Straubel Park,2147,9
341,Jeremiah,Wasling,Male,1976-08-25,GIS Technical Architect,Financial Services,Mass Customer,0,False,08 Ronald Regan Plaza,2251,9
342,Winslow,Hammant,Male,1987-05-19,Programmer IV,Health,High Net Worth,0,False,44621 Linden Drive,2155,10
343,Nicole,Johananoff,Female,1957-08-14,Recruiter,Property,Affluent Customer,0,False,3 Moulton Lane,2153,9
344,Carlene,Eyckelbeck,Female,1973-07-18,,,High Net Worth,0,True,7633 Mayer Plaza,2768,10
345,Tish,Oleksiak,Female,1989-02-03,Senior Sales Associate,Health,High Net Worth,0,True,98 Westerfield Trail,3127,11
346,Timmie,Eisikowitz,Male,1981-03-15,Financial Analyst,Financial Services,Mass Customer,0,False,1826 Hazelcrest Park,3087,9
347,Berkly,Grishinov,Male,1965-06-06,Marketing Manager,Financial Services,Mass Customer,0,False,98 Sutteridge Point,3131,10
348,Gan,Devoy,Male,1980-11-01,Assistant Professor,Retail,Mass Customer,0,True,6 Sunbrook Center,4350,6
349,Vinnie,Usherwood,Female,1981-04-15,Computer Systems Analyst IV,Manufacturing,High Net Worth,0,False,143 Elka Circle,3134,9
350,Carmela,Jesper,Female,1977-12-09,Clinical Specialist,Health,Mass Customer,0,True,0293 Porter Crossing,2830,5
351,Dev,Hafner,Male,1999-05-12,Pharmacist,Health,Mass Customer,0,True,7447 Nevada Park,2193,8
352,Orrin,Finding,Male,1979-07-08,Sales Representative,Retail,Mass Customer,0,False,7 Park Meadow Drive,4055,3
353,Antonia,Cardis,Female,1980-10-09,Information Systems Manager,,Mass Customer,0,False,780 Carberry Place,3199,9
354,Mavra,Donavan,Female,1980-11-26,Legal Assistant,Property,Mass Customer,0,False,5337 Dennis Pass,2170,9
355,Stacy,Gullane,Female,1979-06-01,Database Administrator II,Retail,Mass Customer,0,True,7 Debs Point,2322,4
356,Nichole,,Female,1975-03-30,Librarian,Entertainment,High Net Worth,0,False,708 Russell Parkway,2530,7
357,Betta,Shrimpton,Female,1969-01-25,Director of Sales,,Affluent Customer,0,False,66286 Homewood Alley,2075,11
358,Kippie,Crimpe,Female,1985-12-27,Accounting Assistant IV,,Mass Customer,0,False,8728 Express Way,2340,7
359,Dulcine,Gauson,Female,1958-11-28,Legal Assistant,Manufacturing,Affluent Customer,0,True,93583 Moland Way,2066,12
360,Atalanta,Starbucke,Female,1956-04-02,Staff Scientist,Property,Mass Customer,0,True,18264 Maryland Way,4217,9
361,Stephana,Minero,Female,1999-03-27,Software Engineer IV,Health,Mass Customer,0,True,411 Homewood Lane,4020,5
362,Jamima,Pirolini,Female,1974-11-17,Software Engineer IV,Financial Services,High Net Worth,0,True,8 Mariners Cove Drive,2096,10
363,Sabrina,Caddy,Female,1988-03-04,Project Manager,Retail,Mass Customer,0,True,279 Jenna Circle,2179,12
364,Leontyne,Simpkiss,Female,1976-09-30,Database Administrator III,Financial Services,Affluent Customer,0,False,382 Maywood Parkway,4127,6
365,Romona,Capitano,Female,1976-06-27,VP Quality Control,Property,High Net Worth,0,False,6085 Petterle Circle,3130,10
366,Constance,Ucchino,Female,1954-01-08,Librarian,Entertainment,High Net Worth,0,False,06324 Michigan Trail,4570,4
367,Katrinka,Sturrock,Female,1985-02-17,Programmer II,Manufacturing,Mass Customer,0,True,92808 Mallard Terrace,3215,4
368,Lacee,Roan,Female,1986-11-26,,Financial Services,High Net Worth,0,False,841 Anderson Drive,3101,8
369,Alic,Trenear,Male,1991-08-24,Actuary,Financial Services,Mass Customer,0,True,67884 Fair Oaks Parkway,3931,9
370,Trstram,Bondesen,Male,1998-07-27,,Telecommunications,Affluent Customer,0,True,1823 Judy Center,3165,10
371,Pernell,Favelle,Male,1954-07-06,Systems Administrator III,Financial Services,Mass Customer,0,False,953 Eliot Crossing,2166,9
372,Moina,Thumim,Female,1987-08-13,Graphic Designer,Property,Affluent Customer,0,True,90761 Shasta Pass,3936,7
373,Eva,Colenutt,Female,2000-08-26,Structural Analysis Engineer,Health,High Net Worth,0,True,259 Barnett Crossing,2265,5
374,Valdemar,MacCoughen,Male,1992-01-22,Senior Financial Analyst,Financial Services,Mass Customer,0,True,0 Brown Trail,2203,9
375,Salvidor,Renzo,Male,1976-08-23,Automation Specialist II,Manufacturing,Mass Customer,0,True,3467 Prairie Rose Lane,3034,7
376,Marena,Brunotti,Female,1966-10-24,Financial Advisor,Financial Services,Mass Customer,0,True,24 Scoville Parkway,4670,1
377,Levy,Bonavia,Male,1999-05-19,Staff Scientist,Agriculture,Mass Customer,0,False,010 Namekagon Parkway,2062,12
378,Raquela,Yuille,Female,1974-05-04,Senior Developer,Retail,Mass Customer,0,False,99826 Steensland Avenue,2162,5
379,Bert,Ainslie,Male,1980-03-13,,Manufacturing,High Net Worth,0,True,28809 Mesta Pass,4170,8
380,Teriann,Birdsey,Female,1956-05-15,Structural Engineer,Property,Mass Customer,0,False,201 Randy Parkway,3033,7
381,Leesa,Castleman,Female,1996-11-30,Sales Associate,,Affluent Customer,0,False,58211 Surrey Crossing,2170,9
382,Issiah,Fardell,Male,1985-08-14,Research Nurse,Health,Mass Customer,0,True,720 Menomonie Avenue,2749,8
383,Barclay,Shalders,Male,1978-07-15,Nurse Practicioner,,Affluent Customer,0,False,4604 Cordelia Drive,2144,10
384,Friederike,Bestar,Female,1976-08-06,,Financial Services,Affluent Customer,0,False,3788 Service Trail,3805,8
385,Kendall,Humes,Male,1966-12-07,Project Manager,Health,High Net Worth,0,False,8 Holy Cross Center,2047,9
386,Ethelyn,Pincott,Female,1990-10-27,Senior Quality Engineer,Agriculture,Mass Customer,0,False,740 Calypso Drive,2100,10
387,Spike,Thieme,Male,1977-02-19,Administrative Officer,Financial Services,Mass Customer,0,False,9457 Arizona Plaza,2642,2
388,Carlye,Bartle,Female,1966-05-25,,Financial Services,Mass Customer,0,True,75 Bartillon Street,3228,8
389,Dorene,Scrivner,Female,1975-04-27,Help Desk Operator,Entertainment,Affluent Customer,0,True,7 Reinke Junction,2145,10
390,Royall,Slimings,Male,1997-11-25,Programmer Analyst II,Health,Affluent Customer,0,False,7343 Washington Road,2287,5
391,Duffie,Woodier,Male,1970-03-25,,Agriculture,Mass Customer,0,False,3 Valley Edge Trail,3444,7
392,Brandyn,Morrid,Male,1978-06-14,Safety Technician I,Property,Mass Customer,0,False,32 Farragut Avenue,2076,11
393,Cesaro,Isbell,Male,1955-02-08,Associate Professor,Manufacturing,Mass Customer,0,True,5 Florence Hill,4124,7
394,Roanne,Cowthard,Female,1977-06-06,Legal Assistant,Health,High Net Worth,0,True,095 Prairieview Circle,3191,12
395,Penn,Burkinshaw,Male,1976-11-27,Data Coordiator,Retail,High Net Worth,0,True,47226 Algoma Place,4305,3
396,Peria,Iscowitz,Female,1967-01-25,Systems Administrator III,Telecommunications,High Net Worth,0,True,564 Northview Junction,3195,11
397,Nerissa,Foote,Female,1981-09-02,Paralegal,Financial Services,Affluent Customer,0,True,5359 Alpine Hill,2579,5
398,Randee,Douberday,Female,1969-01-18,,Retail,Affluent Customer,0,False,586 Miller Parkway,2835,1
399,Nickie,Neissen,Male,1976-07-18,Engineer III,Manufacturing,Affluent Customer,0,True,32571 Dixon Center,3337,3
400,Sibeal,Fellow,Female,1962-05-19,Financial Analyst,Financial Services,Mass Customer,0,False,333 Bunting Crossing,2536,4
401,Halette,Helling,Female,1986-12-11,Assistant Professor,Retail,Mass Customer,0,False,1 Red Cloud Street,2770,8
402,Berne,Donegan,Male,1977-06-03,Desktop Support Technician,Retail,Affluent Customer,0,False,07 New Castle Circle,2646,1
